"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3004511","1612200281","W Vernor Hwy & N Green St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 04:25:00","23:25:00","2","23","2016","0407","04","261635240001013","Springwells","6","48209","-83.1213224127299","42.3138791506916","964","POINT (-83.12132241299997 42.31387915100004)"
"3004533","1612200291","Georgia St & Seminole St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/21/2016 03:00:00","22:00:00","2","22","2016","0701","07","261635047002016","Airport Sub","3","48213","-83.0190500712372","42.393290761222","965","POINT (-83.01905007099998 42.39329076100006)"
"3004538","1612200344","Whitlock St & Penrod St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/21/2016 08:51:00","03:51:00","3","3","2016","0612","06","261635458005004","Warrendale","7","48228","-83.2194400547064","42.3397192574764","966","POINT (-83.21944005499995 42.33971925700007)"
"3004555","1612200333","N I 75 Service Drive & E State Fair St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 07:45:00","02:45:00","3","2","2016","1101","11","261635075003018","Nolan","3","48203","-83.0944526729234","42.4397740036007","967","POINT (-83.09445267299998 42.43977400400007)"
"3004564","1612210009","E Alexandrine St & W Alexandrine St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 11:00:00","06:00:00","3","6","2016","0309","03","261635175002011","Midtown","6","48201","-83.0600213335847","42.3505853117241","968","POINT (-83.06002133399994 42.35058531200008)"
"3004573","1612210010","Rossiter St & McCormick St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/21/2016 10:25:00","05:25:00","3","5","2016","0907","09","261635007002000","Moross-Morang","4","48224","-82.944137804834","42.431955164072","969","POINT (-82.94413780499997 42.431955164000044)"
"3004575","1612210024","Morrell St & W Vernor Hwy","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 11:35:00","06:35:00","3","6","2016","0410","04","261635233002004","Central Southwest","6","48209","-83.1006709660822","42.3183058395893","970","POINT (-83.10067096599994 42.31830584000005)"
"3004585","1612210033","Prairie St & Puritan St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 10:15:00","05:15:00","3","5","2016","1211","12","261635363001004","Fitzgerald/Marygrove","2","48238","-83.1448596238181","42.4098695245274","971","POINT (-83.14485962399993 42.40986952500003)"
"3004600","1612210052","Chippewa St & Steel St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/21/2016 16:55:00","11:55:00","3","11","2016","1202","12","261635392001002","Blackstone Park","2","48235","-83.1732615394946","42.4406841918724","972","POINT (-83.17326153899995 42.44068419200005)"
"3004606","1612200255","Faust Ave & Curtis St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/20/2016 08:00:00","03:00:00","2","3","2016","0807","08","261635405001003","Evergreen-Outer Drive","1","48219","-83.2239135775464","42.4226932184068","973","POINT (-83.22391357799995 42.42269321800006)"
"3004615","1612210056","W Chicago St & Carlin Ave","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/21/2016 17:00:00","12:00:00","3","12","2016","0207","02","261635351002016","Plymouth-Hubbell","7","48227","-83.1789048201694","42.3657746266832","974","POINT (-83.17890481999996 42.365774627000064)"
"3004625","1612210076","8 Mile Rd & Cline Ave","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/21/2016 18:45:00","13:45:00","3","13","2016","1102","11","261635068002002","Butler","3","48234","-83.0801716169568","42.4473914239905","975","POINT (-83.08017161699996 42.447391424000045)"
"3004637","1612210085","Greenview Ave & W Outer Dr","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 19:52:00","14:52:00","3","14","2016","0807","08","261635405001011","Evergreen-Outer Drive","1","48219","-83.2249025281531","42.4189468317295","976","POINT (-83.22490252799997 42.418946832000074)"
"3004643","1612210095","Campau Farms Cir & Prince Hall Dr","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 11:00:00","06:00:00","3","6","2016","0710","07","261635167001002","Elmwood Park","5","48207","-83.0238750770696","42.3482832160863","977","POINT (-83.02387507699996 42.34828321600003)"
"3004650","1612210069","W Fort St & Kaier St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/14/2016 13:47:00","08:47:00","3","8","2016","0412","04","261635249002005","Carbon Works","6","48209","-83.1322155987557","42.2952513663398","978","POINT (-83.13221559899995 42.29525136600006)"
"3004657","1612210110","W McNichols Rd & Murray Hill St","CSC 1ST DEGREE - PENIS / VAGINA","SEXUAL ASSAULT","1171","11001","CSC 1ST DEGREE - PENIS / VAGINA","12/21/2016 21:12:00","16:12:00","3","16","2016","0808","08","261635404003012","College Park","2","48235","-83.2079654134756","42.4157937479844","979","POINT (-83.20796541299995 42.415793748000056)"
"3004660","1612210112","W Chicago St & Plainview Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/16/2016 18:00:00","13:00:00","5","13","2016","0607","06","261635467004002","Franklin Park","7","48228","-83.234826104625","42.3647341471064","980","POINT (-83.23482610499997 42.364734147000036)"
"3004670","1612210122","Monica St & Lyndon St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/20/2016 21:00:00","16:00:00","2","16","2016","1001","10","261635364004010","Chalfonte","7","48238","-83.1432727710566","42.3953913082222","981","POINT (-83.14327277099994 42.39539130800006)"
"3004672","1612210124","Margareta St & Avon Ave","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/20/2016 06:00:00","01:00:00","2","1","2016","0807","08","261635405004008","Evergreen-Outer Drive","1","48219","-83.2264053841231","42.4267284756389","982","POINT (-83.22640538399997 42.42672847600005)"
"3004673","1612210127","Wyoming St & Cambridge Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 03:30:00","22:30:00","2","22","2016","1202","12","261635388001018","McDowell","2","48221","-83.1610416970298","42.4331611657726","983","POINT (-83.16104169699997 42.43316116600005)"
"3004675","1612210126","Howard St & 3rd St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/21/2016 21:10:00","16:10:00","3","16","2016","0311","03","261635208001044","Downtown","6","48226","-83.0556815229727","42.3294385268106","984","POINT (-83.05568152299998 42.329438527000036)"
"3004676","1612210128","Mark Twain St & Florence St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 08:30:00","03:30:00","3","3","2016","0201","02","261635376002005","Hubbell-Puritan","1","48235","-83.1870405303796","42.4115757485669","985","POINT (-83.18704053 42.411575749000065)"
"3004682","1612210111","Puritan St & Oakfield St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/21/2016 19:50:00","14:50:00","3","14","2016","0812","08","261635422005000","Crary/St Marys","1","48235","-83.2142065799482","42.4084352412803","986","POINT (-83.21420657999994 42.40843524100006)"
"3004689","1612210142","Cass Ave & Temple St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/21/2016 16:30:00","11:30:00","3","11","2016","0311","03","261635225003001","Midtown","6","48201","-83.0585625458704","42.3418087744647","987","POINT (-83.05856254599996 42.34180877400007)"
"3004702","1612210161","Grand River Ave & Fenkell St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/20/2016 23:20:00","18:20:00","2","18","2016","0813","08","261635429002004","Rosedale Park","1","48223","-83.2193117736409","42.4011074504967","988","POINT (-83.21931177399995 42.40110745000004)"
"3004705","1612210163","Clarkdale St & Toledo St","ACCIDENT, HIT & RUN","OUIL","5422","54001","ACCIDENT, HIT & RUN","09/19/2016 01:00:00","21:00:00","7","21","2016","0410","04","261635234002004","Central Southwest","6","48209","-83.0969797278849","42.323533252159","989","POINT (-83.09697972799995 42.32353325200006)"
"3004752","1612210147","Westfield St & Terry St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/21/2016 22:00:00","17:00:00","3","17","2016","0207","02","261635354001004","We Care Community","7","48228","-83.1906947484577","42.3636053792719","990","POINT (-83.19069474799994 42.363605379000035)"
"3004705","1612210163","Clarkdale St & Toledo St","ACCIDENT, HIT & RUN","OUIL","5421","54001","ACCIDENT, HIT & RUN","09/19/2016 01:00:00","21:00:00","7","21","2016","0410","04","261635234002004","Central Southwest","6","48209","-83.0969797278849","42.323533252159","991","POINT (-83.09697972799995 42.32353325200006)"
"3004710","1612210169","Woodingham Dr & Cambridge Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 03:30:00","22:30:00","2","22","2016","1203","12","261635389003009","Bagley","2","48221","-83.1507328414108","42.4332181647662","992","POINT (-83.15073284099998 42.43321816500003)"
"3004724","1612210148","College St & Elmo St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/19/2016 07:30:00","02:30:00","1","2","2016","0908","09","261635052003000","LaSalle College Park","4","48205","-83.0038779391442","42.4149705031356","993","POINT (-83.00387793899995 42.41497050300006)"
"3004728","1612210182","Steel St & Cambridge Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/22/2016 00:00:00","19:00:00","3","19","2016","1202","12","261635393004017","Greenwich","2","48235","-83.1729717205718","42.4329949402894","994","POINT (-83.17297172099995 42.43299494000007)"
"3004738","1612210191","Wabash St & Michigan Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/20/2016 23:30:00","18:30:00","2","18","2016","0310","03","261635214001046","Corktown","6","48216","-83.0749985468983","42.33138266075","995","POINT (-83.07499854699995 42.33138266100008)"
"3004739","1612210193","Keystone St & Emery St","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/21/2016 22:40:00","17:40:00","3","17","2016","1103","11","261635066002007","Farwell","3","48234","-83.0515564624625","42.4359396257851","996","POINT (-83.05155646199995 42.43593962600005)"
"3004744","1612210175","Eaton St & Whitcomb St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/21/2016 23:20:00","18:20:00","3","18","2016","0202","02","261635377003005","Hubbell-Lyndon","1","48227","-83.1960834155543","42.3967738500067","997","POINT (-83.19608341599996 42.396773850000045)"
"3004746","1612210149","Saint Aubin St & E Larned St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/21/2016 23:10:00","18:10:00","3","18","2016","0709","07","261635166001008","Elmwood Park","5","48207","-83.0282346474837","42.3367714118815","998","POINT (-83.02823464699998 42.336771412000076)"
"3004750","1612210155","Cambridge Ave & Archer St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/21/2016 09:30:00","04:30:00","3","4","2016","0801","08","261635415003004","Berg-Lahser","1","48219","-83.2664042736459","42.4300688888336","999","POINT (-83.26640427399997 42.43006888900004)"
"3004767","1612210204","W 7 Mile Rd & Oakfield St","ACCIDENT, HIT & RUN","OUIL","5421","54001","ACCIDENT, HIT & RUN","12/10/2016 18:00:00","13:00:00","6","13","2016","0804","08","261635402006014","Greenfield","2","48235","-83.2150269395025","42.4301422035268","1000","POINT (-83.21502693999997 42.43014220400005)"
"3004767","1612210204","W 7 Mile Rd & Oakfield St","ACCIDENT, HIT & RUN","OUIL","5422","54001","ACCIDENT, HIT & RUN","12/10/2016 18:00:00","13:00:00","6","13","2016","0804","08","261635402006014","Greenfield","2","48235","-83.2150269395025","42.4301422035268","1001","POINT (-83.21502693999997 42.43014220400005)"
"3004768","1612210203","Lakewood St & Harper Ave","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/22/2016 00:28:00","19:28:00","3","19","2016","0910","09","261635042004003","Outer Drive-Hayes","4","48213","-82.9660523768621","42.404243990394","1002","POINT (-82.96605237699998 42.404243990000055)"
"3004771","1612210176","Brock St & Spring Garden St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/20/2016 21:54:00","16:54:00","2","16","2016","0906","09","261635006002006","Mapleridge","4","48205","-82.9628661215066","42.428160091069","1003","POINT (-82.96286612199998 42.42816009100005)"
"3004773","1612210220","Mansfield St & Verne St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/21/2016 12:00:00","07:00:00","3","7","2016","0812","08","261635421001006","Crary/St Marys","1","48235","-83.2056549667888","42.4121977252464","1004","POINT (-83.20565496699999 42.412197725000055)"
"3004782","1612210233","Moran St & Gaylord St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/21/2016 21:00:00","16:00:00","3","16","2016","1107","11","261635072002026","Cadillac Heights","3","48212","-83.0653838564749","42.4196036622237","1005","POINT (-83.06538385599998 42.41960366200004)"
"3004811","1612210249","Lemay St & E Warren Ave","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/18/2016 10:00:00","05:00:00","7","5","2016","0501","05","261635143001026","West End","4","48213","-82.988385043749","42.3856204059395","1006","POINT (-82.98838504399998 42.385620406000044)"
"3004826","1612210251","Monica St & Santa Clara St","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","12/16/2016 21:00:00","16:00:00","5","16","2016","1208","12","261635385001004","Bagley","2","48221","-83.1442521817592","42.4207740688161","1007","POINT (-83.14425218199995 42.42077406900006)"
"3004857","1612210254","Stout St & Wadsworth St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/22/2016 02:58:00","21:58:00","3","21","2016","0603","06","261635464001010","Weatherby","7","48228","-83.2400770768698","42.3740506122017","1008","POINT (-83.24007707699997 42.374050612000076)"
"3004885","1612210333","Fargo St & Chapel St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/21/2016 19:30:00","14:30:00","3","14","2016","0802","08","261635409003005","Evergreen Lahser 7/8","1","48219","-83.2549889775568","42.4380711607081","1009","POINT (-83.25498897799997 42.43807116100004)"
"3004891","1612210323","Trowbridge St & Calvert St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/22/2016 07:00:00","02:00:00","4","2","2016","0301","03","261635114002005","Gateway Community","5","48202","-83.0861865468772","42.389421034338","1010","POINT (-83.08618654699995 42.389421034000065)"
"3004903","1612210348","28th St & McGraw St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/22/2016 04:30:00","23:30:00","3","23","2016","1009","10","261635273001017","Midwest","6","48210","-83.1152749367079","42.3456832889103","1011","POINT (-83.11527493699998 42.34568328900008)"
"3004906","1612210344","Townsend St & Charlevoix St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/22/2016 08:50:00","03:50:00","4","3","2016","0708","07","261635152001005","Islandview","5","48214","-83.0068241056056","42.3614277811966","1012","POINT (-83.00682410599995 42.36142778100003)"
"3004915","1612220006","Westwood St & Lyndon St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/22/2016 03:00:00","22:00:00","3","22","2016","0813","08","261635437003007","Westwood Park","1","48223","-83.232286370098","42.3935967249589","1013","POINT (-83.23228636999994 42.393596725000066)"
"3004922","1612220010","Harding St & Shoemaker St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/22/2016 10:17:00","05:17:00","4","5","2016","0501","05","261635143002002","West End","4","48213","-82.9950845692235","42.3894078762656","1014","POINT (-82.99508456899997 42.389407876000064)"
"3004935","1612220018","Woodward Ave & E Larned St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/12/2016 10:20:00","05:20:00","1","5","2016","0312","03","261635208001047","Downtown","6","48226","-83.045048437744","42.3295181830091","1015","POINT (-83.04504843799998 42.32951818300006)"
"3004947","1612220041","Stout St & W Warren Rd","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/22/2016 13:02:00","08:02:00","4","8","2016","0609","06","261635461002004","Warrendale","7","48228","-83.2390147150577","42.3430742684666","1016","POINT (-83.23901471499994 42.343074268000066)"
"3004951","1612220036","Schaefer Hwy & W McNichols Rd","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/22/2016 10:00:00","05:00:00","4","5","2016","1207","12","261635395001026","Schulze","2","48235","-83.1798105729848","42.416598675301","1017","POINT (-83.17981057299994 42.416598675000046)"
